attacker;weapon;ammo;mode;target;hit index;is applied;location;called shot location;hit roll;corrected roll;hit chance;damage;ap damage;heat;stability;is intecepted;intecepted by;is AoE;is frag separated;is frag pallet;frags pallets count;
Jenner;M Laser;;B;Panther;0;True;(2)LeftArm;(0)None;0.6816098;0.642341;0.7;20;0;0;0;False;none;False;False;False;0;
Jenner;M Laser;;B;Panther;0;True;(4)LeftTorso;(0)None;0.6006904;0.5765632;0.7;20;0;0;0;False;none;False;False;False;0;
Jenner;M Laser;;B;Panther;0;True;(8)CenterTorso;(0)None;0.5603034;0.5454521;0.7;20;0;0;0;False;none;False;False;False;0;
Jenner;M Laser;;B;Panther;0;False;(65536)Ground;(0)None;0.836471;0.7913603;0.7;25;0;0;0;False;none;False;False;False;0;
Jenner;SRM4;SRM;B;Panther;0;False;(65536)Ground;(0)None;0.6660985;0.6292663;0.6;8;0;0;3;False;none;False;False;False;0;
Jenner;SRM4;SRM;B;Panther;1;False;(65536)Ground;(0)None;0.8419401;0.7973953;0.6;8;0;0;3;False;none;False;False;False;0;
Jenner;SRM4;SRM;B;Panther;2;True;(32)RightArm;(0)None;0.1080402;0.1443672;0.6;6.4;0;0;3;False;none;False;False;False;0;
Jenner;SRM4;SRM;B;Panther;3;True;(8)CenterTorso;(0)None;0.6100099;0.5838708;0.6;6.4;0;0;3;False;none;False;False;False;0;
CRITICALS
attacker;weapon;ammo;mode;target;location id;location;struct id;struct;armor on hitstructure in hitcrit chance;component;
