attacker;weapon;ammo;mode;target;hit index;is applied;location;called shot location;hit roll;corrected roll;hit chance;damage;ap damage;heat;stability;is intecepted;intecepted by;is AoE;is frag separated;is frag pallet;frags pallets count;
Striker Narc;LRM10;LRM;B;Blackjack;0;False;(65536)Ground;(0)None;0.9832789;0.9780421;0.225;4;0;0;2;False;none;False;False;False;0;
Striker Narc;LRM10;LRM;B;Blackjack;1;False;(65536)Ground;(0)None;0.5844767;0.5639749;0.225;4;0;0;2;False;none;False;False;False;0;
Striker Narc;LRM10;LRM;B;Blackjack;2;True;(8)CenterTorso;(0)None;0.1509318;0.1946446;0.225;4;0;0;3;False;none;False;False;False;0;
Striker Narc;LRM10;LRM;B;Blackjack;3;False;(65536)Ground;(0)None;0.9516722;0.9331102;0.225;4;0;0;2;False;none;False;False;False;0;
Striker Narc;LRM10;LRM;B;Blackjack;4;False;(65536)Ground;(0)None;0.4489104;0.4615462;0.225;4;0;0;2;False;none;False;False;False;0;
Striker Narc;LRM10;LRM;B;Blackjack;5;False;(65536)Ground;(0)None;0.4559733;0.4668926;0.225;4;0;0;2;False;none;False;False;False;0;
Striker Narc;LRM10;LRM;B;Blackjack;6;True;(8)CenterTorso;(0)None;0.09329282;0.1260813;0.225;4;0;0;3;False;none;False;False;False;0;
Striker Narc;LRM10;LRM;B;Blackjack;7;False;(65536)Ground;(0)None;0.609679;0.5836103;0.225;4;0;0;2;False;none;False;False;False;0;
Striker Narc;LRM10;LRM;B;Blackjack;8;False;(65536)Ground;(0)None;0.5809217;0.5612339;0.225;4;0;0;2;False;none;False;False;False;0;
Striker Narc;LRM10;LRM;B;Blackjack;9;True;(16)RightTorso;(0)None;0.1501117;0.1937218;0.225;4;0;0;3;False;none;False;False;False;0;
Striker Narc;Narc Beacon + +;NARC;B;Blackjack;0;False;(65536)Ground;(0)None;0.4522689;0.4640903;0.225;1;0;0;0;False;none;False;False;False;0;
CRITICALS
attacker;weapon;ammo;mode;target;location id;location;struct id;struct;armor on hitstructure in hitcrit chance;component;
