attacker;weapon;ammo;mode;target;hit index;is applied;location;called shot location;hit roll;corrected roll;hit chance;damage;ap damage;heat;stability;is intecepted;intecepted by;is AoE;is frag separated;is frag pallet;frags pallets count;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;0;False;(65536)Ground;(0)None;0.7965593;0.7491271;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;1;False;(65536)Ground;(0)None;0.07164723;0.09825232;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;2;False;(65536)Ground;(0)None;0.5340837;0.5256033;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;3;False;(65536)Ground;(0)None;0.975951;0.9673678;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;4;False;(65536)Ground;(0)None;0.6550496;0.6201041;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;5;False;(65536)Ground;(0)None;0.3343326;0.3710935;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;6;False;(65536)Ground;(0)None;0.3447112;0.3796988;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;7;False;(65536)Ground;(0)None;0.8774713;0.8381781;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;8;False;(65536)Ground;(0)None;0.9223799;0.893948;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;9;False;(65536)Ground;(0)None;0.2761402;0.3206175;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;10;False;(65536)Ground;(0)None;0.1142148;0.1518666;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;11;False;(65536)Ground;(0)None;0.07851628;0.1072142;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;12;False;(65536)Ground;(0)None;0.6406109;0.608305;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;13;False;(65536)Ground;(0)None;0.9933224;0.9929317;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;14;False;(65536)Ground;(0)None;0.4926162;0.4944618;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;15;False;(65536)Ground;(0)None;0.7862429;0.7386984;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;16;False;(65536)Ground;(0)None;0.1873851;0.2342543;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;17;False;(65536)Ground;(0)None;0.6786172;0.6397983;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;18;False;(65536)Ground;(0)None;0.1339755;0.175267;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;19;False;(65536)Ground;(0)None;0.233817;0.2810501;0.2;4;0;0;2;False;none;False;False;False;0;
CRITICALS
attacker;weapon;ammo;mode;target;location id;location;struct id;struct;armor on hitstructure in hitcrit chance;component;
