attacker;weapon;ammo;mode;target;hit index;is applied;location;called shot location;hit roll;corrected roll;hit chance;damage;ap damage;heat;stability;is intecepted;intecepted by;is AoE;is frag separated;is frag pallet;frags pallets count;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;0;False;(65536)Ground;(0)None;0.2657806;0.3111781;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;1;False;(65536)Ground;(0)None;0.8065869;0.7594495;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;2;False;(65536)Ground;(0)None;0.7964464;0.7490119;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;3;False;(65536)Ground;(0)None;0.7567691;0.709912;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;4;False;(65536)Ground;(0)None;0.191057;0.2380977;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;5;False;(65536)Ground;(0)None;0.8668453;0.8256871;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;6;False;(65536)Ground;(0)None;0.7874035;0.7398621;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;7;False;(65536)Ground;(0)None;0.126956;0.1670576;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;8;False;(65536)Ground;(0)None;0.2572419;0.303282;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;9;False;(65536)Ground;(0)None;0.7088272;0.6659456;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;10;False;(65536)Ground;(0)None;0.256096;0.3022141;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;11;False;(65536)Ground;(0)None;0.8536472;0.8105263;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;12;False;(65536)Ground;(0)None;0.6568093;0.6215553;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;13;False;(65536)Ground;(0)None;0.09646414;0.1300588;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;14;False;(65536)Ground;(0)None;0.4540424;0.4654324;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;15;False;(65536)Ground;(0)None;0.5081254;0.5060946;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;16;False;(65536)Ground;(0)None;0.2165118;0.2640543;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;17;False;(65536)Ground;(0)None;0.7129458;0.6695973;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;18;False;(65536)Ground;(0)None;0.2545654;0.3007847;0.2;4;0;0;2;False;none;False;False;False;0;
KingCrab-A - Copy;LRM20(Thunder);Thunder;B;KingCrab-A - Copy;19;False;(65536)Ground;(0)None;0.6394702;0.6073807;0.2;4;0;0;2;False;none;False;False;False;0;
CRITICALS
attacker;weapon;ammo;mode;target;location id;location;struct id;struct;armor on hitstructure in hitcrit chance;component;
