attacker;weapon;ammo;mode;target;hit index;is applied;location;called shot location;hit roll;corrected roll;hit chance;damage;ap damage;heat;stability;is intecepted;intecepted by;is AoE;is frag separated;is frag pallet;frags pallets count;
Atlas;LRM20(LRM);LRM;B;KingCrab-A;0;False;(0)Air;(0)None;0.7174349;0.6736028;0.5;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;KingCrab-A;1;False;(0)Air;(0)None;0.373657;0.4031776;0.5;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;KingCrab-A;2;False;(0)Air;(0)None;0.7280419;0.6831749;0.5;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;KingCrab-A;3;False;(0)Air;(0)None;0.3042753;0.3455287;0.5;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;KingCrab-A;4;False;(0)Air;(0)None;0.6677667;0.6306603;0.5;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;KingCrab-A;5;False;(0)Air;(0)None;0.3268137;0.3647912;0.5;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;KingCrab-A;6;False;(0)Air;(0)None;0.1217885;0.1609422;0.5;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;KingCrab-A;7;False;(0)Air;(0)None;0.4888066;0.4916036;0.5;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;KingCrab-A;8;False;(0)Air;(0)None;0.9835687;0.9784675;0.5;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;KingCrab-A;9;False;(0)Air;(0)None;0.1214755;0.1605697;0.5;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;KingCrab-A;10;False;(0)Air;(0)None;0.8975838;0.8625434;0.5;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;KingCrab-A;11;False;(0)Air;(0)None;0.1395244;0.181678;0.5;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;KingCrab-A;12;False;(0)Air;(0)None;0.7374391;0.6917868;0.5;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;KingCrab-A;13;False;(0)Air;(0)None;0.7744992;0.7270543;0.5;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;KingCrab-A;14;False;(0)Air;(0)None;0.5334744;0.5251442;0.5;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;KingCrab-A;15;False;(0)Air;(0)None;0.09859874;0.1327219;0.5;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;KingCrab-A;16;False;(0)Air;(0)None;0.3233178;0.3618406;0.5;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;KingCrab-A;17;False;(0)Air;(0)None;0.0422732;0.0585032;0.5;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;KingCrab-A;18;False;(0)Air;(0)None;0.1397965;0.1819906;0.5;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;KingCrab-A;19;False;(0)Air;(0)None;0.5054584;0.504094;0.5;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
CRITICALS
attacker;weapon;ammo;mode;target;location id;location;struct id;struct;armor on hitstructure in hitcrit chance;component;
