attacker;weapon;ammo;mode;target;hit index;is applied;location;called shot location;hit roll;corrected roll;hit chance;damage;ap damage;heat;stability;is intecepted;intecepted by;is AoE;is frag separated;is frag pallet;frags pallets count;
Atlas;AC/20;Norm.;B;KingCrab-A;0;True;(4)LeftTorso;(0)None;0.009423867;0.01116988;0.55;60;0;0;20;False;none;False;False;False;0;
Atlas;M Laser;;B;KingCrab-A;0;False;(65536)Ground;(0)None;0.9162479;0.8860369;0.65;25;0;0;0;False;none;False;False;False;0;
Atlas;M Laser;;B;KingCrab-A;0;False;(65536)Ground;(0)None;0.73023;0.685169;0.6;25;0;0;0;False;none;False;False;False;0;
Atlas;M Laser;;B;KingCrab-A;0;False;(65536)Ground;(0)None;0.8863499;0.8488154;0.65;25;0;0;0;False;none;False;False;False;0;
Atlas;M Laser;;B;KingCrab-A;0;False;(65536)Ground;(0)None;0.7141885;0.6707035;0.6;25;0;0;0;False;none;False;False;False;0;
Atlas;SRM6;SRM;B;KingCrab-A;0;False;(0)Air;(0)None;0.6393226;0.6072612;0.55;8;0;0;3;True;AMS;False;False;False;0;
Atlas;SRM6;SRM;B;KingCrab-A;1;False;(0)Air;(0)None;0.9670908;0.9546708;0.55;8;0;0;3;True;AMS;False;False;False;0;
Atlas;SRM6;SRM;B;KingCrab-A;2;False;(0)Air;(0)None;0.8113989;0.76447;0.55;8;0;0;3;True;AMS;False;False;False;0;
Atlas;SRM6;SRM;B;KingCrab-A;3;False;(0)Air;(0)None;0.5303276;0.5227743;0.55;8;0;0;3;True;AMS;False;False;False;0;
Atlas;SRM6;SRM;B;KingCrab-A;4;False;(0)Air;(0)None;0.556292;0.5424017;0.55;8;0;0;3;True;AMS;False;False;False;0;
Atlas;SRM6;SRM;B;KingCrab-A;5;False;(0)Air;(0)None;0.5776163;0.5586911;0.55;8;0;0;3;True;AMS;False;False;False;0;
Atlas;LRM20;LRM;B;KingCrab-A;0;False;(0)Air;(0)None;0.05555296;0.07676466;0.55;4;0;0;2;True;AMS;False;False;False;0;
Atlas;LRM20;LRM;B;KingCrab-A;1;False;(0)Air;(0)None;0.2836846;0.3273987;0.55;4;0;0;2;True;AMS;False;False;False;0;
Atlas;LRM20;LRM;B;KingCrab-A;2;False;(0)Air;(0)None;0.1289353;0.1693837;0.55;4;0;0;2;True;AMS;False;False;False;0;
Atlas;LRM20;LRM;B;KingCrab-A;3;False;(0)Air;(0)None;0.1051656;0.1408445;0.55;4;0;0;2;True;AMS;False;False;False;0;
Atlas;LRM20;LRM;B;KingCrab-A;4;False;(0)Air;(0)None;0.458632;0.4689015;0.55;4;0;0;2;True;AMS;False;False;False;0;
Atlas;LRM20;LRM;B;KingCrab-A;5;False;(0)Air;(0)None;0.5468574;0.5352483;0.55;4;0;0;2;True;AMS;False;False;False;0;
Atlas;LRM20;LRM;B;KingCrab-A;6;False;(0)Air;(0)None;0.007967246;0.008997296;0.55;4;0;0;2;True;AMS;False;False;False;0;
Atlas;LRM20;LRM;B;KingCrab-A;7;False;(0)Air;(0)None;0.3982713;0.4226255;0.55;4;0;0;2;True;AMS;False;False;False;0;
Atlas;LRM20;LRM;B;KingCrab-A;8;False;(0)Air;(0)None;0.5230868;0.5173277;0.55;4;0;0;2;True;AMS;False;False;False;0;
Atlas;LRM20;LRM;B;KingCrab-A;9;False;(0)Air;(0)None;0.392276;0.417927;0.55;4;0;0;2;True;AMS;False;False;False;0;
Atlas;LRM20;LRM;B;KingCrab-A;10;False;(0)Air;(0)None;0.678941;0.6400729;0.55;4;0;0;2;True;AMS;False;False;False;0;
Atlas;LRM20;LRM;B;KingCrab-A;11;False;(0)Air;(0)None;0.3444083;0.3794492;0.55;4;0;0;2;True;AMS;False;False;False;0;
Atlas;LRM20;LRM;B;KingCrab-A;12;False;(0)Air;(0)None;0.9303953;0.9044364;0.55;4;0;0;2;True;AMS;False;False;False;0;
Atlas;LRM20;LRM;B;KingCrab-A;13;False;(0)Air;(0)None;0.1322325;0.173239;0.55;4;0;0;2;True;AMS;False;False;False;0;
Atlas;LRM20;LRM;B;KingCrab-A;14;False;(0)Air;(0)None;0.9199892;0.8908522;0.55;4;0;0;2;True;AMS;False;False;False;0;
Atlas;LRM20;LRM;B;KingCrab-A;15;False;(0)Air;(0)None;0.76383;0.7166775;0.55;4;0;0;2;True;AMS;False;False;False;0;
Atlas;LRM20;LRM;B;KingCrab-A;16;False;(0)Air;(0)None;0.8812602;0.8426949;0.55;4;0;0;2;True;AMS;False;False;False;0;
Atlas;LRM20;LRM;B;KingCrab-A;17;False;(0)Air;(0)None;0.8061378;0.7589833;0.55;4;0;0;2;True;AMS;False;False;False;0;
Atlas;LRM20;LRM;B;KingCrab-A;18;False;(0)Air;(0)None;0.02191921;0.02954617;0.55;4;0;0;2;True;AMS;False;False;False;0;
Atlas;LRM20;LRM;B;KingCrab-A;19;False;(0)Air;(0)None;0.08264039;0.112536;0.55;4;0;0;2;True;AMS;False;False;False;0;
CRITICALS
attacker;weapon;ammo;mode;target;location id;location;struct id;struct;armor on hitstructure in hitcrit chance;component;
